NodeIndex,X,Y,Z,Weight,Strain,CutLocation,TotalWeight
8923,7.0271,6,0,0.158286422537875,0.00034231,5.2,1
30034,7.0271,6,0.05,0.13053383428251,1.2889e-05,5.2,1
30033,7.1193,6,0.1,0.113299939914805,0.00034829,5.2,1
8911,9.2409,6,0,0.352020034777917,0.00035763,5.2,1
30977,9.1487,6,0,0.280655349364857,0.00035967,5.2,1
30058,9.2409,6,0.05,0.222882712376389,9.3537e-06,5.2,1
11871,9.2409,5.9091,0,0.144441903480837,0.00035765,5.2,1
8901,11.086,6,0,0.624477899429814,0.00030896,5.2,1
30078,11.086,6,0.05,0.168377929512121,1.1156e-05,5.2,1
30966,11.178,6,0,0.112085776820729,0.00030641,5.2,1
11911,11.086,5.9091,0,0.0950583942373355,0.00030899,5.2,1
30944,15.237,6,0,0.397020795016055,0.000199,5.2,1
8879,15.145,6,0,0.267086716647172,0.00020132,5.2,1
30122,15.145,6,0.05,0.197628164718989,1.2207e-05,5.2,1
11999,15.145,5.9091,0,0.138264323617784,0.00020172,5.2,1
30934,17.082,6,0,0.616543751929983,0.00015356,5.2,1
8868,17.174,6,0,0.149970101820816,0.00015134,5.2,1
30144,17.174,6,0.05,0.124263572002257,1.1673e-05,5.2,1
30141,17.082,6,0.1,0.109222574246944,0.00015356,5.2,1
8846,21.233,6,0,0.409485811592084,5.8207e-05,5.2,1
30188,21.233,6,0.05,0.225562068737494,8.6705e-06,5.2,1
30912,21.14,6,0,0.225217196375659,6.0236e-05,5.2,1
12131,21.233,5.9091,0,0.139734923294763,5.9018e-05,5.2,1
8605,5.1172,6,0,0.573614925123813,7.1666e-05,5.3,1
30667,5.1172,6,0.05,0.186591876711627,5.1006e-06,5.3,1
30669,5.0259,6,0,0.133146784239272,0.00010596,5.3,1
9052,5.1172,5.9091,0,0.106646413925288,8.4487e-05,5.3,1
8923,7.1182,6,0,0.560019839700517,0.00033919,5.3,1
30034,7.1182,6,0.05,0.191551897401455,1.2915e-05,5.3,1
30989,7.0264,6,0,0.138483166882467,0.00033122,5.3,1
11823,7.1182,5.9091,0,0.109945096015561,0.00034203,5.3,1
30977,9.2284,6,0,0.482421635782214,0.00035727,5.3,1
8912,9.1366,6,0,0.216100543473432,0.00035928,5.3,1
30056,9.1366,6,0.05,0.169682077849924,9.2037e-06,5.3,1
30055,9.2284,6,0.1,0.13179574289443,0.00035727,5.3,1
30967,11.063,6,0,0.397020795016067,0.00030956,5.3,1
8901,11.155,6,0,0.267086716647166,0.00030704,5.3,1
30078,11.155,6,0.05,0.197628164718985,1.1117e-05,5.3,1
11911,11.155,5.9091,0,0.138264323617781,0.00030707,5.3,1
8879,15.192,6,0,0.745768587559511,0.00020013,5.3,1
30122,15.192,6,0.05,0.11782435285813,1.2178e-05,5.3,1
30944,15.284,6,0,0.0710255797675635,0.00019782,5.3,1
11999,15.192,5.9091,0,0.0653814798147948,0.00020053,5.3,1
30934,17.119,6,0,0.601804773786998,0.00015267,5.3,1
8869,17.027,6,0,0.156634119204821,0.00015488,5.3,1
30142,17.027,6,0.05,0.129227839273583,1.1717e-05,5.3,1
30141,17.119,6,0.1,0.112333267734599,0.00015267,5.3,1
30912,21.156,6,0,0.335624087066492,5.9898e-05,5.3,1
8846,21.248,6,0,0.307655413144276,5.788e-05,5.3,1
30188,21.248,6,0.05,0.213061165717271,8.6472e-06,5.3,1
12131,21.248,5.9091,0,0.14365933407196,5.8692e-05,5.3,1
30669,5.13,6,0,0.460519963111839,0.00010347,5.4,1
8606,5.04,6,0,0.230259981555923,0.00013744,5.4,1
30665,5.04,6,0.05,0.176890617670959,1.2985e-05,5.4,1
30664,5.13,6,0.1,0.132329437661279,0.00010347,5.4,1
30989,7.1335,6,0,0.430514512990255,0.00032945,5.4,1
8924,7.0413,6,0,0.24569397249018,0.00032161,5.4,1
30032,7.0413,6,0.05,0.187038698803231,1.3805e-05,5.4,1
30031,7.1335,6,0.1,0.136752815716335,0.00032945,5.4,1
30978,9.1612,6,0,0.38065049906861,0.00035793,5.4,1
8912,9.2533,6,0,0.277096423337,0.00035608,5.4,1
30056,9.2533,6,0.05,0.202093019323836,9.2219e-06,5.4,1
11964,9.2533,5.9091,0,0.140160058270554,0.00035614,5.4,1
8902,11.097,6,0,0.88763791355272,0.00030863,5.4,1
30076,11.097,6,0.05,0.0531626679796496,1.0976e-05,5.4,1
30967,11.189,6,0,0.0299203791085197,0.0003061,5.4,1
12004,11.097,5.9091,0,0.0292790393591104,0.00030865,5.4,1
30945,15.244,6,0,0.335624087066487,0.00019883,5.4,1
8880,15.152,6,0,0.307655413144282,0.00020115,5.4,1
30120,15.152,6,0.05,0.213061165717272,1.2165e-05,5.4,1
12092,15.152,5.9091,0,0.143659334071959,0.00020154,5.4,1
30935,17.087,6,0,0.699684814199999,0.00015342,5.4,1
8869,17.18,6,0,0.113698782307517,0.0001512,5.4,1
30142,17.18,6,0.05,0.0964163745642175,1.1654e-05,5.4,1
30139,17.087,6,0.1,0.090200028928266,0.00015342,5.4,1
8847,21.235,6,0,0.392646444603724,5.8156e-05,5.4,1
30913,21.143,6,0,0.241098694054925,6.0183e-05,5.4,1
30186,21.235,6,0.05,0.225167950628378,8.6645e-06,5.4,1
12224,21.235,5.9091,0,0.141086910712973,5.8967e-05,5.4,1
8606,5.1333,6,0,0.404943387480636,0.00013864,5.5,1
30671,5.0417,6,0,0.231296994907468,0.000169,5.5,1
30665,5.1333,6,0.05,0.224466597049329,1.2827e-05,5.5,1
9171,5.1333,5.9091,0,0.139293020562566,0.00014598,5.5,1
8924,7.1333,6,0,0.404943387480636,0.00031852,5.5,1
30990,7.0417,6,0,0.231296994907468,0.00030842,5.5,1
30032,7.1333,6,0.05,0.224466597049329,1.3816e-05,5.5,1
11916,7.1333,5.9091,0,0.139293020562566,0.00032188,5.5,1
30978,9.2417,6,0,0.353897346426355,0.00035548,5.5,1
8913,9.15,6,0,0.29515038691959,0.0003573,5.5,1
30054,9.15,6,0.05,0.208702840060673,9.1125e-06,5.5,1
11960,9.15,5.9091,0,0.142249426593382,0.00035744,5.5,1
30968,11.075,6,0,0.522271713197432,0.0003092,5.5,1
8902,11.167,6,0,0.194877504924417,0.00030669,5.5,1
30076,11.167,6,0.05,0.156181285479014,1.0937e-05,5.5,1
30073,11.075,6,0.1,0.126669496399137,0.0003092,5.5,1
8880,15.2,6,0,1,0.00019994,5.5,1
30120,15.2,6,0.05,0,1.2135e-05,5.5,1
12092,15.2,5.9091,0,0,0.00020034,5.5,1
30946,15.108,6,0,0,0.00020226,5.5,1
30935,17.125,6,0,0.522271713197449,0.00015252,5.5,1
8870,17.033,6,0,0.19487750492441,0.00015473,5.5,1
30140,17.033,6,0.05,0.156181285479008,1.1695e-05,5.5,1
30139,17.125,6,0.1,0.126669496399133,0.00015252,5.5,1
30913,21.158,6,0,0.352259964428066,5.9842e-05,5.5,1
8847,21.25,6,0,0.295898370119558,5.7826e-05,5.5,1
30186,21.25,6,0.05,0.209231744053588,8.6408e-06,5.5,1
12224,21.25,5.9091,0,0.142609921398788,5.8638e-05,5.5,1
8607,5.0581,6,0,0.341692265136829,0.0001953,5.6,1
30671,5.1484,6,0,0.295803841099858,0.00016537,5.6,1
30663,5.0581,6,0.05,0.219466511490777,1.6494e-05,5.6,1
9268,5.0581,5.9091,0,0.143037382272536,0.00020192,5.6,1
8925,7.0559,6,0,0.33148641788794,0.00029693,5.6,1
30990,7.148,6,0,0.304553146434541,0.00030689,5.6,1
30030,7.0559,6,0.05,0.219269248170453,1.4636e-05,5.6,1
12009,7.0559,5.9091,0,0.144691187507065,0.0003008,5.6,1
30979,9.1739,6,0,0.509370294624935,0.00035579,5.6,1
8913,9.266,6,0,0.201432798328946,0.00035416,5.6,1
30054,9.266,6,0.05,0.160560501928694,9.1254e-06,5.6,1
30051,9.1739,6,0.1,0.128636405117425,0.00035579,5.6,1
8903,11.108,6,0,0.745768587559469,0.00030827,5.6,1
30074,11.108,6,0.05,0.117824352858149,1.0789e-05,5.6,1
30969,11.016,6,0,0.0710255797675767,0.00031078,5.6,1
12097,11.108,5.9091,0,0.0653814798148055,0.00030828,5.6,1
8881,15.16,6,0,0.357564505494237,0.00020097,5.6,1
30946,15.252,6,0,0.275049619610939,0.00019865,5.6,1
30118,15.16,6,0.05,0.223368775763494,1.212e-05,5.6,1
12185,15.16,5.9091,0,0.14401709913133,0.00020136,5.6,1
30936,17.093,6,0,0.818016463427326,0.00015329,5.6,1
8870,17.186,6,0,0.0665827353952624,0.00015107,5.6,1
8871,17.001,6,0,0.0578395479191157,0.0001555,5.6,1
30140,17.186,6,0.05,0.0575612532582961,1.1633e-05,5.6,1
8848,21.237,6,0,0.378132470436327,5.8104e-05,5.6,1
30914,21.145,6,0,0.254380025566251,6.0129e-05,5.6,1
30184,21.237,6,0.05,0.224929455157561,8.6581e-06,5.6,1
12317,21.237,5.9091,0,0.142558048839861,5.8914e-05,5.6,1
30672,5.0565,6,0,0.339412673474958,0.00022398,5.7,1
8607,5.1484,6,0,0.305050646614889,0.00019678,5.7,1
30663,5.1484,6,0.05,0.212167962784241,1.6208e-05,5.7,1
9268,5.1484,5.9091,0,0.143368717125912,0.00020332,5.7,1
30991,7.0572,6,0,0.34429518930193,0.00028145,5.7,1
8925,7.1488,6,0,0.301963813568085,0.00029393,5.7,1
30030,7.1488,6,0.05,0.210911735710341,1.4628e-05,5.7,1
12009,7.1488,5.9091,0,0.142829261419644,0.0002978,5.7,1
8914,9.1636,6,0,0.381720286380273,0.00035487,5.7,1
30979,9.2552,6,0,0.251714101888427,0.00035328,5.7,1
30052,9.1636,6,0.05,0.224663838993607,9.067e-06,5.7,1
12053,9.1636,5.9091,0,0.141901772737693,0.00035511,5.7,1
30969,11.087,6,0,0.696429710797588,0.00030879,5.7,1
8903,11.178,6,0,0.116071618466262,0.00030631,5.7,1
30074,11.178,6,0.05,0.0977182742125204,1.0751e-05,5.7,1
30071,11.087,6,0.1,0.0897803965236294,0.00030879,5.7,1
8881,15.208,6,0,0.745768587559469,0.00019976,5.7,1
30118,15.208,6,0.05,0.117824352858149,1.209e-05,5.7,1
30947,15.116,6,0,0.0710255797675767,0.00020207,5.7,1
12185,15.208,5.9091,0,0.0653814798148055,0.00020014,5.7,1
30936,17.131,6,0,0.452554264007049,0.00015238,5.7,1
8871,17.04,6,0,0.233819703070291,0.00015458,5.7,1
30138,17.04,6,0.05,0.17962527148774,1.1673e-05,5.7,1
30137,17.131,6,0.1,0.13400076143492,0.00015238,5.7,1
30914,21.161,6,0,0.378537877976899,5.9785e-05,5.7,1
8848,21.253,6,0,0.278546740398076,5.7771e-05,5.7,1
30184,21.253,6,0.05,0.202613130892763,8.6342e-06,5.7,1
12317,21.253,5.9091,0,0.140302250732261,5.8582e-05,5.7,1
8608,5.075,6,0,0.477670733874275,0.00024634,5.8,1
30661,5.075,6,0.05,0.213620846361014,1.7859e-05,5.8,1
30672,5.1656,6,0,0.18203915162891,0.00021948,5.8,1
9365,5.075,5.9091,0,0.126669268135801,0.00025243,5.8,1
8926,7.0707,6,0,0.438801308619814,0.00026785,5.8,1
30028,7.0707,6,0.05,0.221852079914006,1.5231e-05,5.8,1
30991,7.1628,6,0,0.204727362142678,0.00028017,5.8,1
12102,7.0707,5.9091,0,0.134619249323502,0.00027223,5.8,1
30980,9.1869,6,0,0.696297917954397,0.00035314,5.8,1
8914,9.2789,6,0,0.115608399558964,0.00035181,5.8,1
30052,9.2789,6,0.05,0.0976513941490416,9.0736e-06,5.8,1
30049,9.1869,6,0.1,0.0904422883375976,0.00035314,5.8,1
8904,11.119,6,0,0.549423087087723,0.00030787,5.8,1
30072,11.119,6,0.05,0.195164838630192,1.0598e-05,5.8,1
30970,11.027,6,0,0.143000529515983,0.00031035,5.8,1
12190,11.119,5.9091,0,0.112411544766102,0.00030787,5.8,1
8882,15.167,6,0,0.407928649781504,0.00020079,5.8,1
30947,15.259,6,0,0.228163482081172,0.00019847,5.8,1
30116,15.167,6,0.05,0.224704318287017,1.2072e-05,5.8,1
12278,15.167,5.9091,0,0.139203549850307,0.00020117,5.8,1
30937,17.099,6,0,0.969235308987133,0.00015315,5.8,1
8871,17.191,6,0,0.0106509374614104,0.00015093,5.8,1
8872,17.007,6,0,0.0104218850428851,0.00015536,5.8,1
30135,17.099,6,0.1,0.00969186850857197,0.00015315,5.8,1
8849,21.24,6,0,0.357564505494234,5.8051e-05,5.8,1
30915,21.148,6,0,0.275049619610945,6.0075e-05,5.8,1
30182,21.24,6,0.05,0.223368775763492,8.6515e-06,5.8,1
12410,21.24,5.9091,0,0.144017099131329,5.8861e-05,5.8,1
30439,5.0703,6,0,0.469268262936953,0.00027193,5.9,1
8542,5.1625,6,0,0.222996278547641,0.00024791,5.9,1
30427,5.1625,6,0.05,0.174130838539722,1.745e-05,5.9,1
30424,5.0703,6,0.1,0.133604619975684,0.00027193,5.9,1
30756,7.0835,6,0,0.640315460894717,0.00025168,5.9,1
8858,7.1759,6,0,0.139199013237978,0.00026669,5.9,1
29798,7.1759,6,0.05,0.116242948101914,1.5136e-05,5.9,1
29795,7.0835,6,0.1,0.10424257776539,0.00025168,5.9,1
8847,9.2096,6,0,0.709459116036662,0.00035148,5.9,1
29820,9.2096,6,0.05,0.133772765121113,9.0738e-06,5.9,1
30745,9.1172,6,0,0.0822561293955623,0.0003525,5.9,1
12078,9.2096,5.9091,0,0.0745119894466627,0.00035181,5.9,1
8837,11.058,6,0,0.346481183457235,0.00030944,5.9,1
30734,11.151,6,0,0.285337445200074,0.00030695,5.9,1
29840,11.058,6,0.05,0.222853955294264,1.0441e-05,5.9,1
12118,11.058,5.9091,0,0.145327416048427,0.00030943,5.9,1
30712,15.218,6,0,0.616543751929987,0.00019952,5.9,1
8815,15.126,6,0,0.149970101820814,0.00020185,5.9,1
29884,15.126,6,0.05,0.124263572002255,1.2053e-05,5.9,1
29883,15.218,6,0.1,0.109222574246944,0.00019952,5.9,1
30702,17.067,6,0,0.434895339794794,0.00015393,5.9,1
8804,17.159,6,0,0.243246545986938,0.00015171,5.9,1
29906,17.159,6,0.05,0.18557171978823,1.1615e-05,5.9,1
29903,17.067,6,0.1,0.136286394430038,0.00015393,5.9,1
8782,21.227,6,0,0.461047397056484,5.8337e-05,5.9,1
29950,21.227,6,0.05,0.219066170352738,8.6691e-06,5.9,1
30680,21.134,6,0,0.188610298795845,6.0371e-05,5.9,1
12338,21.227,5.9091,0,0.131276133794933,5.9145e-05,5.9,1
8609,5.0909,6,0,0.719467093655052,0.00029059,6,1
30659,5.0909,6,0.05,0.128826764053606,1.772e-05,6,1
30673,5.1818,6,0,0.0800385153088067,0.00026682,6,1
9462,5.0909,5.9091,0,0.0716676269825355,0.00029608,6,1
8927,7.0859,6,0,0.622691837084214,0.00023409,6,1
30026,7.0859,6,0.05,0.169007559251592,1.5378e-05,6,1
30992,7.1778,6,0,0.112852890782613,0.00024895,6,1
12195,7.0859,5.9091,0,0.095447712881581,0.00023891,6,1
30981,9.2002,6,0,0.993689872659692,0.00034989,6,1
8916,9.1082,6,0,0.00216490168336865,0.00035086,6,1
8915,9.2921,6,0,0.0021578498863544,0.00034891,6,1
30047,9.2002,6,0.1,0.00198737577058484,0.00034989,6,1
8905,11.131,6,0,0.424103261226505,0.00030742,6,1
30070,11.131,6,0.05,0.223476832033854,1.0403e-05,6,1
30971,11.039,6,0,0.215527886852818,0.00030987,6,1
12283,11.131,5.9091,0,0.136892019886823,0.00030741,6,1
8883,15.175,6,0,0.479494637094075,0.00020061,6,1
30114,15.175,6,0.05,0.214436520677779,1.2021e-05,6,1
30948,15.267,6,0,0.17891590936345,0.00019829,6,1
12371,15.175,5.9091,0,0.127152932864697,0.00020098,6,1
30938,17.106,6,0,0.839414621878471,0.00015301,6,1
8873,17.014,6,0,0.0585638108287313,0.00015522,6,1
8872,17.198,6,0,0.0513927319517456,0.00015079,6,1
30134,17.014,6,0.05,0.0506288353410521,1.165e-05,6,1
8850,21.242,6,0,0.344515122161422,5.7998e-05,6,1
30916,21.15,6,0,0.289392702615601,6.0019e-05,6,1
30180,21.242,6,0.05,0.221589400227379,8.6446e-06,6,1
12503,21.242,5.9091,0,0.144502774995598,5.8806e-05,6,1
30440,5.0833,6,0,0.63737095292137,0.00031303,6.1,1
8543,5.1758,6,0,0.140423415749161,0.00029208,6.1,1
30425,5.1758,6,0.05,0.117218606348575,1.7206e-05,6.1,1
30422,5.0833,6,0.1,0.104987024980894,0.00031303,6.1,1
30757,7.0979,6,0,0.937649190801764,0.00021551,6.1,1
8859,7.1903,6,0,0.02180579513492,0.00023318,6.1,1
8860,7.0056,6,0,0.0208587214055434,0.0001979,6.1,1
29793,7.0979,6,0.1,0.0196862926577725,0.00021551,6.1,1
8848,9.2222,6,0,0.510271490920809,0.00034796,6.1,1
29818,9.2222,6,0.05,0.207067780959905,9.1375e-06,6.1,1
30746,9.1299,6,0,0.161598104114733,0.00034854,6.1,1
12171,9.2222,5.9091,0,0.121062624004553,0.00034842,6.1,1
8838,11.069,6,0,0.425582695727993,0.00030895,6.1,1
29838,11.069,6,0.05,0.224256404760161,1.0244e-05,6.1,1
30735,11.162,6,0,0.212791347863984,0.00030649,6.1,1
12211,11.069,5.9091,0,0.137369551647862,0.00030893,6.1,1
30713,15.226,6,0,0.51263716013211,0.00019935,6.1,1
8816,15.133,6,0,0.19893382333486,0.00020168,6.1,1
29882,15.133,6,0.05,0.159432153371133,1.1999e-05,6.1,1
29881,15.226,6,0.1,0.128996863161896,0.00019935,6.1,1
30703,17.073,6,0,0.498679924789357,0.0001538,6.1,1
8805,17.165,6,0,0.207143968758671,0.00015157,6.1,1
29904,17.165,6,0.05,0.164187278836455,1.159e-05,6.1,1
29901,17.073,6,0.1,0.129988827615517,0.0001538,6.1,1
8783,21.229,6,0,0.441311226410003,5.8286e-05,6.1,1
29948,21.229,6,0.05,0.221413825509297,8.6621e-06,6.1,1
30681,21.137,6,0,0.203143262950639,6.0318e-05,6.1,1
12431,21.229,5.9091,0,0.134131685130061,5.9093e-05,6.1,1
8610,5.1059,6,0,0.79928076960128,0.00032831,6.2,1
30657,5.1059,6,0.05,0.0936652873673029,1.665e-05,6.2,1
30675,5.0147,6,0,0.0552843674167405,0.00034646,6.2,1
9559,5.1059,5.9091,0,0.0517695756146763,0.00033311,6.2,1
8928,7.1014,6,0,0.944413379664078,0.0001956,6.2,1
30024,7.1014,6,0.05,0.0264332148405032,1.4801e-05,6.2,1
30994,7.0095,6,0,0.0146097097406629,0.0001752,6.2,1
12288,7.1014,5.9091,0,0.0145436957547558,0.00020074,6.2,1
30982,9.2137,6,0,0.685456150561673,0.00034587,6.2,1
8917,9.1219,6,0,0.12024006738406,0.0003464,6.2,1
30046,9.1219,6,0.05,0.101265349704417,9.2955e-06,6.2,1
30045,9.2137,6,0.1,0.0930384323498514,0.00034587,6.2,1
8906,11.142,6,0,0.342492371284869,0.00030691,6.2,1
30972,11.051,6,0,0.293564889672747,0.00030931,6.2,1
30068,11.142,6,0.05,0.220288382870769,1.0207e-05,6.2,1
12376,11.142,5.9091,0,0.143654356171615,0.00030689,6.2,1
8884,15.183,6,0,0.577233599728075,0.00020043,6.2,1
30112,15.183,6,0.05,0.185813073469677,1.1966e-05,6.2,1
30949,15.275,6,0,0.130839615938358,0.00019811,6.2,1
12464,15.183,5.9091,0,0.106113710863891,0.00020079,6.2,1
30939,17.112,6,0,0.716155408722331,0.00015286,6.2,1
8874,17.02,6,0,0.10742331130832,0.00015507,6.2,1
30132,17.02,6,0.05,0.0910947858000661,1.1623e-05,6.2,1
30131,17.112,6,0.1,0.0853264941692828,0.00015286,6.2,1
8851,21.245,6,0,0.325725225039961,5.7943e-05,6.2,1
30917,21.153,6,0,0.311864577165928,5.9962e-05,6.2,1
30178,21.245,6,0.05,0.217898687751524,8.6373e-06,6.2,1
12596,21.245,5.9091,0,0.144511510042586,5.875e-05,6.2,1
30675,5.13,6,0,0.460519963111839,0.00034082,6.3,1
8611,5.04,6,0,0.230259981555923,0.00035885,6.3,1
30655,5.04,6,0.05,0.176890617670959,1.57e-05,6.3,1
30654,5.13,6,0.1,0.132329437661279,0.00034082,6.3,1
30994,7.1126,6,0,0.705544838853064,0.00017462,6.3,1
8929,7.0204,6,0,0.111681720722973,0.00015439,6.3,1
30022,7.0204,6,0.05,0.0945721753505876,1.3202e-05,6.3,1
30021,7.1126,6,0.1,0.0882012650733756,0.00017462,6.3,1
8917,9.2351,6,0,0.39240100993172,0.00034361,6.3,1
30983,9.1428,6,0,0.240791528821737,0.00034364,6.3,1
30046,9.2351,6,0.05,0.225458095215431,9.277e-06,6.3,1
12429,9.2351,5.9091,0,0.141349366031112,0.00034424,6.3,1
8907,11.081,6,0,0.549423087087723,0.00030838,6.3,1
30066,11.081,6,0.05,0.195164838630192,1.0046e-05,6.3,1
30972,11.173,6,0,0.143000529515983,0.00030597,6.3,1
12469,11.081,5.9091,0,0.112411544766102,0.00030837,6.3,1
30950,15.233,6,0,0.434895339794798,0.00019918,6.3,1
8885,15.141,6,0,0.243246545986933,0.0002015,6.3,1
30110,15.141,6,0.05,0.185571719788229,1.1941e-05,6.3,1
30109,15.233,6,0.1,0.136286394430039,0.00019918,6.3,1
30940,17.079,6,0,0.573684330250973,0.00015366,6.3,1
8874,17.171,6,0,0.169681280778468,0.00015144,6.3,1
30132,17.171,6,0.05,0.138732372063921,1.1564e-05,6.3,1
30129,17.079,6,0.1,0.117902016906638,0.00015366,6.3,1
8852,21.232,6,0,0.417413843838123,5.8233e-05,6.3,1
30176,21.232,6,0.05,0.225008475459227,8.6549e-06,6.3,1
30918,21.139,6,0,0.218971196767541,6.0263e-05,6.3,1
12689,21.232,5.9091,0,0.13860648393511,5.904e-05,6.3,1
8611,5.12,6,0,0.535795133369613,0.0003599,6.4,1
30655,5.12,6,0.05,0.198989316969382,1.5048e-05,6.4,1
30676,5.0286,6,0,0.150082670411661,0.00037546,6.4,1
9656,5.12,5.9091,0,0.115132879249344,0.00036395,6.4,1
8929,7.1172,6,0,0.574127279017547,0.00015253,6.4,1
30022,7.1172,6,0.05,0.186758540915059,1.3115e-05,6.4,1
30995,7.0254,6,0,0.132372509371345,0.00012967,6.4,1
12381,7.1172,5.9091,0,0.106741670696048,0.00015789,6.4,1
30983,9.2275,6,0,0.492258395868034,0.00034091,6.4,1
8918,9.1358,6,0,0.210858347139734,0.00034091,6.4,1
30044,9.1358,6,0.05,0.166357752006284,9.534e-06,6.4,1
30043,9.2275,6,0.1,0.130525504985947,0.00034091,6.4,1
30973,11.063,6,0,0.39402726107202,0.00030866,6.4,1
8907,11.154,6,0,0.269981641845635,0.00030631,6.4,1
30066,11.154,6,0.05,0.198101911493186,1.0011e-05,6.4,1
12469,11.154,5.9091,0,0.137889185589158,0.00030629,6.4,1
8885,15.192,6,0,0.745130956737763,0.00020024,6.4,1
30110,15.192,6,0.05,0.117723613245081,1.1907e-05,6.4,1
30950,15.283,6,0,0.0718198512518245,0.00019792,6.4,1
12557,15.192,5.9091,0,0.0653255787653314,0.00020059,6.4,1
30940,17.118,6,0,0.614567568476828,0.00015271,6.4,1
8875,17.027,6,0,0.151537208665494,0.00015492,6.4,1
30130,17.027,6,0.05,0.125022735434702,1.1594e-05,6.4,1
30129,17.118,6,0.1,0.108872487422975,0.00015271,6.4,1
30918,21.156,6,0,0.332520191803303,5.9904e-05,6.4,1
8852,21.247,6,0,0.311295498709474,5.7886e-05,6.4,1
30176,21.247,6,0.05,0.213209402750511,8.6296e-06,6.4,1
12689,21.247,5.9091,0,0.142974906736712,5.8693e-05,6.4,1
8612,5.0556,6,0,0.325487377491898,0.00038525,6.5,1
30676,5.1458,6,0,0.31553798167336,0.00036975,6.5,1
30653,5.0556,6,0.05,0.216121166313365,1.3884e-05,6.5,1
9753,5.0556,5.9091,0,0.142853474521376,0.00038867,6.5,1
30995,7.1277,6,0,0.491201835440168,0.00012928,6.5,1
8930,7.0355,6,0,0.210950245607641,0.00010663,6.5,1
30020,7.0355,6,0.05,0.166722603839259,1.0014e-05,6.5,1
30019,7.1277,6,0.1,0.131125315112932,0.00012928,6.5,1
30984,9.156,6,0,0.336240269053962,0.00033761,6.5,1
8918,9.2482,6,0,0.306941324447583,0.00033823,6.5,1
30044,9.2482,6,0.05,0.213026172682413,9.5044e-06,6.5,1
12522,9.2482,5.9091,0,0.143792233816042,0.00033906,6.5,1
8908,11.092,6,0,0.74576858755951,0.00030771,6.5,1
30064,11.092,6,0.05,0.11782435285813,9.8517e-06,6.5,1
30973,11.184,6,0,0.0710255797675649,0.00030535,6.5,1
12562,11.092,5.9091,0,0.0653814798147947,0.0003077,6.5,1
30951,15.241,6,0,0.360835953455525,0.000199,6.5,1
8886,15.149,6,0,0.290083805719149,0.00020132,6.5,1
30108,15.149,6,0.05,0.207140966739737,1.188e-05,6.5,1
12650,15.149,5.9091,0,0.141939274085589,0.00020167,6.5,1
30941,17.085,6,0,0.663778222195501,0.00015352,6.5,1
8875,17.177,6,0,0.129307445882248,0.0001513,6.5,1
30130,17.177,6,0.05,0.108449169796534,1.1536e-05,6.5,1
30127,17.085,6,0.1,0.0984651621257168,0.00015352,6.5,1
8853,21.234,6,0,0.400184117086725,5.818e-05,6.5,1
30919,21.142,6,0,0.234590689326718,6.0208e-05,6.5,1
30174,21.234,6,0.05,0.2250275394459,8.6472e-06,6.5,1
12782,21.234,5.9091,0,0.140197654140656,5.8985e-05,6.5,1
8612,5.1333,6,0,0.404943387480636,0.00038594,6.6,1
30677,5.0417,6,0,0.231296994907468,0.00039924,6.6,1
30653,5.1333,6,0.05,0.224466597049329,1.3202e-05,6.6,1
9753,5.1333,5.9091,0,0.139293020562566,0.00038927,6.6,1
8930,7.1333,6,0,0.404943387480636,0.00010529,6.6,1
30996,7.0417,6,0,0.231296994907468,7.9488e-05,6.6,1
30020,7.1333,6,0.05,0.224466597049329,9.9331e-06,6.6,1
12474,7.1333,5.9091,0,0.139293020562566,0.00011105,6.6,1
30984,9.2417,6,0,0.353897346426355,0.00033481,6.6,1
8919,9.15,6,0,0.29515038691959,0.00033415,6.6,1
30042,9.15,6,0.05,0.208702840060673,9.869e-06,6.6,1
12518,9.15,5.9091,0,0.142249426593382,0.00033524,6.6,1
30974,11.075,6,0,0.522271713197432,0.00030789,6.6,1
8908,11.167,6,0,0.194877504924417,0.00030561,6.6,1
30064,11.167,6,0.05,0.156181285479014,9.8185e-06,6.6,1
30061,11.075,6,0.1,0.126669496399137,0.00030789,6.6,1
8886,15.2,6,0,1,0.00020004,6.6,1
30108,15.2,6,0.05,0,1.1845e-05,6.6,1
12650,15.2,5.9091,0,0,0.00020039,6.6,1
30952,15.108,6,0,0,0.00020237,6.6,1
30941,17.125,6,0,0.522271713197449,0.00015256,6.6,1
8876,17.033,6,0,0.19487750492441,0.00015477,6.6,1
30128,17.033,6,0.05,0.156181285479008,1.1563e-05,6.6,1
30127,17.125,6,0.1,0.126669496399133,0.00015256,6.6,1
30919,21.158,6,0,0.352259964428066,5.9845e-05,6.6,1
8853,21.25,6,0,0.295898370119558,5.7829e-05,6.6,1
30174,21.25,6,0.05,0.209231744053588,8.6216e-06,6.6,1
12782,21.25,5.9091,0,0.142609921398788,5.8635e-05,6.6,1
8613,5.0703,6,0,0.432945443625908,0.0004068,6.7,1
30651,5.0703,6,0.05,0.221104225587735,1.1999e-05,6.7,1
30677,5.1608,6,0,0.211488152560681,0.00039354,6.7,1
9850,5.0703,5.9091,0,0.134462178225676,0.00040954,6.7,1
30996,7.143,6,0,0.344165002186988,7.9288e-05,6.7,1
8931,7.0509,6,0,0.301407232057857,5.3856e-05,6.7,1
30018,7.0509,6,0.05,0.211182824951299,3.8128e-06,6.7,1
