nodeNumbers,xLocations,yLocations,zLocations,elasticStrains,equivalentStress,maxPrincipalElasticStrain,maxPrincipalStress,middlePrincipalElasticStrain,middlePrincipalStress,minPrincipalElasticStrain,minPrincipalStress,totalDeformation
861,0.0889,-1.5099e-32,0,9.7892e-05,6744800,3.5599e-05,142420,2.8539e-05,-223350,-9.7984e-05,-6777800,0.00036426
862,0.0762,0,0.00127,4.369e-06,301030,3.3549e-06,173800,1.2086e-12,-3.6865e-11,-3.3549e-06,-173800,0.00026195
863,0.1143,-1.9413e-32,0,5.4315e-05,3742300,1.8165e-05,-374680,1.2436e-05,-671480,-5.6768e-05,-4256500,0.00060363
864,0.1016,0,0.00127,2.1793e-06,150150,1.6734e-06,86690,-3.5495e-22,-1.8388e-11,-1.6734e-06,-86690,0.00047902
865,0.127,0.00635,0,3.5137e-05,2420900,1.2642e-05,-648890,4.1514e-07,-1282300,-3.8988e-05,-3323600,0.00074738
866,0.127,-2.157e-32,0.00127,4.7431e-06,326800,3.6421e-06,188680,1.2535e-14,-4.0022e-11,-3.6421e-06,-188680,0.00073335
867,1.3323e-16,0.01524,0,8.1689e-05,5628400,1.8332e-06,-5411900,-2.4587e-06,-5634200,-0.0001089,-11148000,0
868,0,0,0.00127,2.6757e-05,1843500,2.0546e-05,1064400,7.723e-14,-0.0066757,-2.0546e-05,-1064400,0
869,0.17344,0,0,6.0478e-05,4166900,2.0552e-05,-34847,1.8479e-05,-142240,-6.09e-05,-4254500,0.0015854
870,0.1453,0,0,4.399e-05,3030900,1.6241e-05,-180480,8.9909e-06,-556050,-4.5554e-05,-3381700,0.001053
871,0.15937,0,0.00127,1.6493e-06,113630,1.2664e-06,65607,1.6304e-13,0.014723,-1.2664e-06,-65607,0.001315
872,0.20158,0,0,7.0837e-05,4880700,2.5835e-05,250440,2.252e-05,78668,-6.9992e-05,-4713900,0.0021566
873,0.18751,0,0.00127,1.6273e-06,112120,1.2495e-06,64732,-9.7774e-14,0.010211,-1.2495e-06,-64732,0.0018655
874,0.22972,0,0,6.6796e-05,4602200,2.4732e-05,266080,2.0994e-05,72418,-6.5916e-05,-4429900,0.0027726
875,0.21565,0,0.00127,3.4487e-06,237610,2.6482e-06,137190,-2.5836e-21,-1.4696e-10,-2.6482e-06,-137190,0.002459
876,0.25786,0,0,5.6268e-05,3876800,1.9307e-05,55555,1.8053e-05,-9391,-5.6148e-05,-3853400,0.0034291
877,0.24379,0,0.00127,2.4126e-06,166230,1.8525e-06,95970,-1.8282e-21,0.023736,-1.8525e-06,-95970,0.003096
878,0.286,0,0,4.7947e-05,3303600,1.638e-05,51990,1.5569e-05,9930.4,-4.7792e-05,-3272400,0.0041204
879,0.27193,0,0.00127,1.3394e-06,92287,1.0285e-06,53282,3.0645e-14,0.011352,-1.0285e-06,-53282,0.0037706
880,0.31414,0,0,4.0818e-05,2812400,1.4448e-05,92465,1.3037e-05,19383,-4.0532e-05,-2755700,0.0048411
881,0.30007,0,0.00127,7.4426e-07,51280,5.715e-07,29606,1.7514e-14,0.013841,-5.715e-07,-29606,0.0044772
882,0.34228,0,0,3.392e-05,2337100,1.2157e-05,85242,1.0688e-05,9149.7,-3.3674e-05,-2289000,0.0055869
883,0.32821,0,0.00127,1.0595e-06,72999,8.1356e-07,42146,3.0262e-13,0.0069507,-8.1355e-07,-42146,0.0052111
884,0.37042,0,0,2.7045e-05,1863400,9.7125e-06,60635,8.388e-06,-7979.1,-2.6902e-05,-1836100,0.0063533
885,0.35635,0,0.00127,1.0389e-06,71579,7.9773e-07,41326,-1.6921e-22,0.01119,-7.9773e-07,-41326,0.0059677
886,0.39856,0,0,2.1162e-05,1458100,7.8093e-06,66196,6.4518e-06,-4132.4,-2.0991e-05,-1425800,0.0071359
887,0.38449,0,0.00127,9.2177e-07,63510,7.078e-07,36667,-1.5877e-14,0.0093254,-7.078e-07,-36667,0.0067427
888,0.4267,0,0,1.6138e-05,1111900,6.1864e-06,72929,4.8186e-06,2074.9,-1.5928e-05,-1072700,0.007931
889,0.41263,0,0.00127,8.555e-07,58944,6.5691e-07,34031,1.1327e-13,0.011733,-6.5691e-07,-34031,0.007532
890,0.45483,0,0,1.1811e-05,813770,4.7605e-06,73912,3.3921e-06,3021.3,-1.1587e-05,-772980,0.0087356
891,0.44076,0,0.00127,7.5355e-07,51920,5.7863e-07,29976,1.1398e-13,0.012703,-5.7863e-07,-29976,0.0083323
892,0.48297,0,0,8.1991e-06,564920,3.5606e-06,73680,2.1979e-06,3090.5,-7.9616e-06,-523220,0.0095469
893,0.4689,0,0.00127,6.2489e-07,43055,4.7984e-07,24858,1.0022e-13,0.016629,-4.7984e-07,-24858,0.0091405
894,0.51111,0,0,5.3019e-06,365300,2.5754e-06,71755,1.2447e-06,2818.7,-5.0466e-06,-323100,0.010363
895,0.49704,0,0.00127,4.9619e-07,34188,3.8102e-07,19738,1.7088e-13,0.018842,-3.8102e-07,-19738,0.0099542
896,0.53925,0,0,3.0971e-06,213390,1.7826e-06,67151,5.3306e-07,2421.7,-2.8167e-06,-171110,0.011181
897,0.52518,0,0.00127,3.7052e-07,25529,2.8451e-07,14739,1.7106e-13,0.019271,-2.8451e-07,-14739,0.010771
898,0.56739,0,0,1.578e-06,108730,1.1578e-06,58388,7.2046e-08,2142,-1.2615e-06,-66939,0.012001
899,0.55332,0,0.00127,2.4266e-07,16719,1.8633e-07,9652.8,1.9191e-13,0.020048,-1.8633e-07,-9652.8,0.011591
900,0.59553,0,0,7.1702e-07,49403,6.7682e-07,43903,-1.2204e-07,2518.4,-3.7895e-07,-10791,0.012821
901,0.58146,0,0.00127,1.3341e-07,9192.1,1.0244e-07,5307.1,2.7909e-13,0.028214,-1.0244e-07,-5307.1,0.012411
902,0.13123,0.00635,0,2.9383e-05,2024500,1.2869e-05,-350690,-1.7002e-06,-1105400,-3.1402e-05,-2644100,0.00080972
903,0.13123,0,0.00127,5.2678e-06,362950,4.045e-06,209550,-8.5801e-22,-4.4449e-11,-4.045e-06,-209550,0.00079665
904,0.6096,0.01524,0,6.2585e-07,43121,6.1238e-07,40630,-1.8137e-07,-489.86,-2.5388e-07,-4246.1,0.013236
905,0.6096,0,0.00127,2.6114e-08,1799.3,2.0052e-08,1038.8,8.4456e-13,0.051971,-2.0053e-08,-1038.8,0.013231
906,9.3259e-16,0.10668,0,0.00010333,7119700,1.1936e-07,-6978000,-1.1017e-06,-7041200,-0.00013792,-14129000,0
907,1.0802e-15,0.12192,0.00127,5.494e-06,378530,4.2187e-06,218550,-8.9485e-22,-4.6357e-11,-4.2187e-06,-218550,0
908,6.6613e-16,0.0762,0,0.00010432,7187500,5.4695e-07,-6998100,-1.2203e-06,-7089700,-0.00013907,-14231000,0
909,8.1018e-16,0.09144,0.00127,3.0052e-06,207060,2.3076e-06,119540,-4.8948e-22,-2.5357e-11,-2.3076e-06,-119540,0
910,3.9968e-16,0.04572,0,0.00010101,6959900,6.3367e-07,-6777400,-1.371e-06,-6881300,-0.00013471,-13789000,0
911,5.4012e-16,0.06096,0.00127,2.5196e-06,173600,1.9347e-06,100230,-4.8346e-14,-0.0022841,-1.9347e-06,-100230,0
912,2.7006e-16,0.03048,0.00127,5.6584e-06,389860,4.3449e-06,225090,-7.8053e-15,-0.00041259,-4.3449e-06,-225090,0
913,0.6096,0.04572,0,1.031e-06,71034,9.6212e-07,58349,-2.8932e-07,-6481.1,-5.036e-07,-17582,0.013246
914,0.6096,0.03048,0.00127,5.108e-08,3519.4,3.9223e-08,2031.9,1.8788e-13,0.021672,-3.9223e-08,-2031.9,0.013241
915,0.6096,0.0762,0,1.2358e-06,85147,1.153e-06,69614,-3.6196e-07,-8868,-5.9449e-07,-20914,0.013256
916,0.6096,0.06096,0.00127,5.4566e-08,3759.6,4.19e-08,2170.6,1.7349e-13,0.019646,-4.19e-08,-2170.6,0.013251
917,0.6096,0.10668,0,1.031e-06,71039,9.6013e-07,58060,-2.8514e-07,-6450.8,-5.0951e-07,-18074,0.013264
918,0.6096,0.09144,0.00127,5.5376e-08,3815.4,4.2522e-08,2202.8,1.7448e-13,0.019735,-4.2522e-08,-2202.8,0.01326
919,0.6096,0.13716,0,6.2825e-07,43287,6.1377e-07,40599,-1.8232e-07,-641.88,-2.5637e-07,-4477.7,0.013272
920,0.6096,0.12192,0.00127,5.1516e-08,3549.5,3.9558e-08,2049.3,1.7182e-13,0.02171,-3.9558e-08,-2049.3,0.013268
921,0.59553,0.1524,0,7.1537e-07,49289,6.7624e-07,43911,-1.2376e-07,2467.9,-3.7588e-07,-10593,0.012866
922,0.6096,0.1524,0.00127,2.6813e-08,1847.4,2.0588e-08,1066.6,8.8725e-13,0.053723,-2.0589e-08,-1066.6,0.013276
923,0.56739,0.1524,0,1.5826e-06,109040,1.1633e-06,58854,7.1601e-08,2297.1,-1.263e-06,-66843,0.012046
924,0.58146,0.1524,0.00127,1.3267e-07,9141,1.0187e-07,5277.5,2.9171e-13,0.028258,-1.0187e-07,-5277.5,0.012456
925,0.53925,0.1524,0,3.1023e-06,213750,1.7965e-06,68336,5.2689e-07,2566.4,-2.8152e-06,-170570,0.011226
926,0.55332,0.1524,0.00127,2.4258e-07,16714,1.8627e-07,9649.6,1.783e-13,0.021607,-1.8627e-07,-9649.6,0.011636
927,0.51111,0.1524,0,5.3085e-06,365760,2.5951e-06,73366,1.2363e-06,2974.2,-5.0459e-06,-322470,0.010408
928,0.52518,0.1524,0.00127,3.685e-07,25389,2.8296e-07,14659,1.9423e-13,0.020985,-2.8296e-07,-14659,0.010817
929,0.48297,0.1524,0,8.2197e-06,566340,3.6009e-06,76685,2.1847e-06,3317.4,-7.9704e-06,-522760,0.0095922
930,0.49704,0.1524,0.00127,4.9569e-07,34153,3.8063e-07,19718,1.6235e-13,0.018074,-3.8063e-07,-19718,0.0099996
931,0.45483,0.1524,0,1.1833e-05,815290,4.8253e-06,78985,3.3656e-06,3368.1,-1.1592e-05,-771480,0.008781
932,0.4689,0.1524,0.00127,6.17e-07,42511,4.7378e-07,24544,1.7039e-13,0.017185,-4.7378e-07,-24544,0.0091858
933,0.4267,0.1524,0,1.6134e-05,1111600,6.2308e-06,76894,4.7903e-06,2265.8,-1.5911e-05,-1070200,0.0079764
934,0.44076,0.1524,0.00127,7.3091e-07,50360,5.6125e-07,29075,1.0951e-13,0.015297,-5.6125e-07,-29075,0.0083776
